,IndexRow,Season,Home Total,Away Total,Total Points,Home _diff,Coin Toss Winner,Indoor/Outdoor,Temperature,Humidity,Wind,Spread Amount,Total Line,Home First Downs,Home Rush Attempts,Home Rush Yards,Home Rush Yards Per Attempt,Home Rush TD,Home Completions,Home Attempts,Home Pass Yards,Home Pass Yards Per Attempt,Home Pass Touchdowns,Home Interceptions,Home Sacked,Home Sacked Yards,Home Net Pass Yards,Home Total Yards,Home Fumbles,Home Fumbles Lost,Home Turnovers,Home Penalties,Home Penalty Yards,Home Third Downs Converted,Home Third Downs Attempted,Home Third Down Percentage,Home Fourth Downs Converted,Home Fourth Downs Attempted,Home Fourth Downs Percentage,Home Time Of Possesion,Away First Downs,Away Rush Attempts,Away Rush Yards,Away Rush Yards Per Attempt,Away Rush TD,Away Completions,Away Attempts,Away Pass Yards,Away Pass Yards Per Attempt,Away Pass Touchdowns,Away Interceptions,Away Sacked,Away Sacked Yards,Away Net Pass Yards,Away Total Yards,Away Fumbles,Away Fumbles Lost,Away Turnovers,Away Penalties,Away Penalty Yards,Away Third Downs Converted,Away Third Downs Attempted,Away Third Down Percentage,Away Fourth Downs Converted,Away Fourth Downs Attempted,Away Fourth Down Percentage,Away Time Of Possesion,Home QB 1d Perc,Home QB CAY_PA,Home QB Blitzed,Home QB Hurried,Home QB Hit,Home QB Yds Per Scram,Away QB 1d Perc,Away QB CAY_PA,Away QB Blitzed,Away QB Hurried,Away QB Hit,Away QB Yds Per Scram
Away Rush TD,0.03074005750833544,0.04083480930793271,-0.07906235655069177,0.5139963109040767,0.3118425074391889,-0.4088060259049809,-0.07539935420971132,0.04327829039423841,-0.02221540556412098,-0.0297547199802917,-0.10462603478528508,-0.049116130421849404,0.10848787382118102,0.00802516203571188,-0.22366771173748182,-0.13213820813800362,0.015250913112751594,-0.050629885228675627,0.08776971699220854,0.1504363264279458,0.09273043338508065,-0.0470249582075811,0.023676825921605183,0.12172094632768195,0.10737056410426982,0.10320070694264054,0.07192383641933686,-0.014765298160133476,0.05749363121699505,0.08733952467620372,0.14557517337579898,0.030415532175270814,0.030605617943505265,-0.0640345577199794,-0.0729883490064526,-0.04314552777701074,0.05103801985109298,0.12760624625767658,-0.03905878840209618,-0.22466643993310284,0.36736712694854995,0.41018803377767676,0.40909629674545817,0.1942861373890348,1.0,-0.08118112658047151,-0.18615119395565993,0.05760356940040938,0.26509995493615435,-0.1423547675187688,-0.1744270391370513,-0.21451372248531714,-0.21556414537755345,0.09143760649534241,0.3200614734938837,-0.08515824064961362,-0.10015333525594165,-0.19830400337721835,-0.01938143061506386,-0.013606434884488832,0.16308386987953194,-0.09909083464094803,0.260941042265813,0.013845392459811734,-0.10226750995871899,0.07914539276555757,0.22957608932205317,-0.06237981990105087,-0.0018687941750799484,0.07475957438694322,0.10415493380560768,0.06827703618769611,-0.009980325266848519,0.24653799567000562,0.16957597658493506,-0.051935143155046784,-0.08485901182756692,-0.051665274910030125,0.030106873281833504
Away Completions,0.005910288379565554,0.021631524938676892,0.23807812214288404,0.15139370892186088,0.27898131166551215,0.06177805519461137,-0.0233031173253236,0.10574213825346389,0.058436089476003004,-0.13789294095448834,-0.15772327396513994,-0.10868393228740571,0.2573403674044745,-0.018835802870368894,-0.09109663444442012,-0.0029320469461480876,0.07135990673190148,0.08225441112552198,-0.08459718158826789,-0.1305514979149955,0.07765017864820407,0.2302367485545564,0.22199682853279956,-0.12796974801593594,-0.09380895275814025,-0.07514952624691819,0.0874086982282901,0.0798155122669926,-0.12202911239498043,-0.11502831635883859,-0.16651458966219507,-0.0021382031046424015,0.002160097389299054,-0.06124324236409822,-0.22576704932718109,0.05254189114685597,-0.09422098710721877,-0.18578971510071002,-0.041041818437566095,-0.23094122167955053,0.5613733711236067,-0.2813144175078365,-0.2992523389393555,-0.15164118920663164,-0.08118112658047151,1.0,0.8598766507797079,0.7622489661539207,0.13702670352552287,0.3029031253936961,0.0462338920803791,-0.06373270911416509,-0.04172749113820771,0.7438591489073615,0.5076486072266568,0.06728627855334124,0.11497101365989294,0.10720383974806375,0.08601308811507444,0.09425079503352128,0.28579135894560165,0.20407515791941358,0.23870721018982713,0.24590246833058146,0.2396659633060015,0.15041944474367477,0.2943456037040204,0.15213962556562616,0.18819334291349968,0.0008748019325610067,-0.07646109494526265,-0.042521923614228005,0.0028120233495824245,0.3048243902624938,0.10629527983386414,0.2916363598000316,0.14124015577508814,0.19677963135454207,-0.03696798352906834
Away Attempts,0.001889139047903626,0.0045085286553743125,0.32493084815110584,-0.051924233018409816,0.19529937332943378,0.26222852013094333,-0.013106513935604167,0.05489701137993998,0.004494714986261969,-0.08472964621572159,-0.09716840880455847,-0.07674231249016392,0.19482741004601659,0.00601335858000333,0.07896080961980555,0.10040423186678092,0.07007680564037674,0.14345790780244744,-0.12105583966061698,-0.1703375521280335,0.04443067039366338,0.2301084515374521,0.22976407661267492,-0.15968276730845984,-0.11567871320561668,-0.10300790408833022,0.05973583010145571,0.11804843788257813,-0.09516714186403584,-0.12586024443879978,-0.197523344611888,0.024133094704838785,0.025769880962636434,-0.02723786304101661,-0.11845304300214478,0.039294376960152394,-0.1392646508276754,-0.2743727037686026,-0.04820902310707387,-0.06397039319249379,0.4134377365004324,-0.40403904465827456,-0.3657915375186832,-0.1322417698445077,-0.18615119395565993,0.8598766507797079,1.0,0.6486573039705611,-0.14304704901221077,0.14359869440328268,0.18474184326386453,0.02056595435151085,0.039583767502725846,0.6205554151415231,0.35638403962754794,0.07835548157908526,0.13800031961021203,0.22975821235042213,0.09291839815150534,0.09842377791705156,0.21652893981161123,0.3715028195051625,0.06381690839982422,0.267907380423125,0.3382650455423688,0.11967843785645384,0.13039603576107645,0.14725583863948527,0.1801664133837575,0.02056260388822076,-0.1046014118071593,-0.052275034108623976,0.01989438966963975,0.02649534020685129,-0.047289160346520615,0.36311790220456425,0.22376615136098213,0.2968648691209633,0.0071985222580659754
Away Pass Yards,-0.036887428447464926,-0.013801160158883283,0.23098779058122307,0.4287783840598923,0.4738043567769686,-0.13404006271358965,-0.04594084269296933,0.12643317102970997,0.0832229649901863,-0.15801889579606346,-0.19944625908010122,-0.1600607218836418,0.29258556117020224,0.07390276307941644,-0.12960531548566986,-0.03178190799998783,0.06418410119549929,0.059988619533817886,0.060562886586691976,0.026111453460783578,0.17755537036871313,0.19349635242894844,0.2464883114018276,-0.10740663262840228,-0.02398195060625198,-0.017474811944407326,0.176463083515733,0.14509668859698654,-0.09639141367171043,-0.08025127163164966,-0.1303026270453446,0.009353134147410779,-0.004552116661602017,-0.026621814860086284,-0.1452348882428356,0.04482472299930742,-0.04268970117410904,-0.10679146701977268,-0.027020762983883166,-0.16874531636274284,0.6152051661795163,-0.17541118357503352,-0.20061261271707784,-0.11291019062045683,0.05760356940040938,0.7622489661539207,0.6486573039705611,1.0,0.6380504963887513,0.5005036351238645,0.00631998231889603,-0.12432911534101346,-0.11790510048069387,0.9863484081673667,0.7865089517013186,0.018982302487825422,0.0662239312432436,0.045865280722576764,0.10266259064410893,0.10186022709513458,0.26488396167535105,0.028316195685545522,0.31451855460108913,0.14591148597858478,0.08030619528341842,0.10519748758510776,0.22581736796312132,0.13321385432820246,0.1729829416148995,0.04215810093099501,-0.023962423714636093,0.005742747089339642,0.009079254798788112,0.5431442018859303,0.5230769838549573,0.21868118419468333,0.10695716518952575,0.1546411865257396,-0.07069139668335947
Away Pass Yards Per Attempt,-0.04570509171040867,-0.017517576795288065,-0.03508228861028252,0.6106447154039385,0.41369573435409973,-0.44465534686494207,-0.04758158313314344,0.10140352692819353,0.09961949398576862,-0.11060109059757392,-0.1557522273427872,-0.14084983009258317,0.17711029456307953,0.08806192735656204,-0.24819100968467567,-0.14574538525179628,0.00533958098140537,-0.06084399610947764,0.20093623840111446,0.20552719410563633,0.17969496344461433,0.013237543602150128,0.07938596061297133,0.028956392439199632,0.08510820620943242,0.07814811220232322,0.16343204304326178,0.062259362666683395,-0.028247942112108095,0.02381261310467355,0.03639249830181168,-0.018616567281240785,-0.040287979138138974,-0.010032613731440793,-0.07702272201263356,0.021031651382500873,0.08670995967252126,0.14183827823860523,0.01645422137034656,-0.15589301568910674,0.3897209858779754,0.1771366518467511,0.11844146126892031,0.004752063945508635,0.26509995493615435,0.13702670352552287,-0.14304704901221077,0.6380504963887513,1.0,0.5028782204522999,-0.17975630324573322,-0.18897487624771261,-0.19482694523017682,0.6491727745945635,0.662388552189977,-0.06876744248771882,-0.06492850139602688,-0.18070496501825037,0.03413048109606159,0.03386883951113642,0.12753783573774105,-0.3252948803184352,0.34581065034916275,-0.055670866312960324,-0.20691593621252774,0.02632831025419743,0.16087352867232008,0.016895412836758404,0.02312330106093962,0.024885704865972965,0.07578252779336386,0.05970929502582494,-0.025578684141605437,0.6975178892055904,0.7458168794652742,-0.07064900057295213,-0.07772941286871934,-0.09004557163514246,-0.09566740548260869
Away Pass Touchdowns,-0.020034714251612372,-0.011330951664945334,0.12940886130892007,0.6423047070062804,0.5544811825914536,-0.3517803116576095,-0.023367874659267707,0.08499415333670511,0.08838926892318431,-0.11068271127752732,-0.09265716226117791,-0.11414244364303658,0.19735291466260776,0.16101469142993188,-0.18489859637066997,-0.08213233915606767,0.049090125683601556,0.035411031623605475,0.22698032260772288,0.24276105452584495,0.21885813972353646,0.02144244375131248,0.1637294323578388,0.044061677668273,0.03553160804359409,0.038865853729372984,0.20813831752705825,0.14345751580562052,-0.012799881537994556,0.005005103718477899,0.03725421991244694,0.07138750745733496,0.08197375116322063,0.01128805536492533,-0.029437999861295607,0.026211221362454868,0.11303434853047424,0.13005592623986006,0.05868806191352903,-0.0787843287630265,0.4116147014509048,0.04678135125459277,0.06023089865962107,0.04280626012110961,-0.1423547675187688,0.3029031253936961,0.14359869440328268,0.5005036351238645,0.5028782204522999,1.0,-0.09866610424964015,-0.24459426228035444,-0.22594604293456896,0.5213534011923995,0.5118053416472966,-0.04738757264503461,-0.04394586266560805,-0.10432029525609376,0.030741034439490687,0.02098017467917907,0.2577794535656734,-0.1212664206244368,0.3889083354885368,0.05573053192365994,-0.09234158867118991,0.10386351941456853,0.10855092067708805,0.04645706106761943,0.03496938641416653,0.08448813120949847,0.04586614898058425,0.0772524225956044,-0.015584690505297202,0.5298183034326936,0.41655144673295186,0.029109487686938985,-0.03469484718942498,0.027729678451273446,-0.010151351122798887
Away Interceptions,0.001993973066359671,0.003430548357785817,0.2557578193473092,-0.2727504678527818,-0.00969126683449231,0.3659667286921482,-0.011548886586133842,-0.07698417358378308,-0.02494976973499509,0.07479915810499667,0.05161078463137764,0.014612706250210192,0.012076852315853445,-0.001713882916338712,0.26541831281386674,0.1357035411339708,-0.043813385639189815,0.1355192879179857,-0.14233591730168454,-0.172881788523377,-0.11904646644969276,0.033636598444563875,0.06352814739222798,-0.11557002948480988,-0.08391061548593604,-0.0703066446241259,-0.10521763059212573,-0.014117970790859042,-0.03179538568067076,-0.0692102142117929,-0.1302594856896181,-0.032599495472531416,-0.023175763966285363,0.08246757874089398,0.08817827240460818,0.058691694097349034,-0.0731345322864984,-0.1517357560252694,0.014344716140735039,0.18647818412744765,-0.12346481454172668,-0.25990981562988047,-0.16565280945631444,0.010159601135487256,-0.1744270391370513,0.0462338920803791,0.18474184326386453,0.00631998231889603,-0.17975630324573322,-0.09866610424964015,1.0,0.10040904476699682,0.10551987075991538,-0.011388068450171093,-0.10614435325655995,-0.005518936952810482,0.006731116746609445,0.7862342975763971,0.034013059680840015,0.0049866554422567,-0.07273871285716345,-0.04959754168009543,-0.06883497632174697,-0.016575276614102314,0.055679784915410806,-0.024314087400976982,-0.19961405841181018,0.06305531930538617,0.017479896759103806,-0.0440886228181547,-0.03681816221212577,-0.07896630116374692,0.02330444852030003,-0.16679225074713358,-0.12445348150979406,-0.013471864196395135,0.04356173601245111,0.04949028291488249,-0.023804639575126928
Away Sacked,-0.047798197642121155,-0.05021556135220253,0.1363969471927555,-0.386221685450736,-0.17926466289644416,0.36084691071223285,-0.011828495859263091,-0.025936823933776533,-0.052098329209780136,0.010598867737503686,0.039191428254417786,0.024494624788355096,-0.14264162841787453,-0.059867440576621724,0.16312887085328823,0.10125466156577366,0.0014973362522057994,0.09639372122205488,-0.125900786862271,-0.16067941286603915,-0.06525984743963123,0.08811062763937404,0.04401070945471838,-0.10141443515743774,-0.10976288721999014,-0.0898044616881771,-0.04661049869565751,0.01925571449370024,-0.04059293509596825,-0.07463423258075833,-0.12237161382060259,0.02592150295280784,0.02959243634915619,0.0007657030194727887,0.03569178580395571,-0.019919960884502794,-0.09618962925001472,-0.14050037628500966,-0.04459491185643544,0.07148102660262992,-0.23068416874385905,-0.25541946590104386,-0.1775351861413916,-0.027973654739006724,-0.21451372248531714,-0.06373270911416509,0.02056595435151085,-0.12432911534101346,-0.18897487624771261,-0.24459426228035444,0.10040904476699682,1.0,0.8913649853694204,-0.2680146788703302,-0.3478052190035283,0.18433696354247694,0.16527242004134812,0.18065624109178674,0.019410487674724485,0.002903787364629812,-0.20585528965089436,0.13041665942327588,-0.31789579361973336,0.06820983175260302,0.17513007670723693,-0.01306100569982044,-0.052021535756409616,0.04979870369560865,0.041807298918677537,-0.023535362021440187,-0.07094937449975582,-0.06276993928636164,-0.014269285209909294,-0.34640333930238904,-0.13731278779991427,0.13068457273601214,0.11922350507134877,0.05937299645181482,0.021317962019021867
Away Sacked Yards,-0.03634146318729643,-0.03938187541724666,0.15464666402663982,-0.3793844178562599,-0.16133488829430626,0.36886325529363606,0.016940313362312977,-0.018784608250658176,-0.045956446759558164,0.013523205654734657,0.026140175884760537,0.03734363242092175,-0.1451502837029042,-0.03174151278533251,0.19548553146298656,0.13208138235050415,0.00933221945832783,0.10663866914452935,-0.12083146104286316,-0.169341102042151,-0.06553746989307481,0.10261826360311534,0.054278676645210425,-0.11009098183173775,-0.09857084183978938,-0.08472905536946435,-0.04798816896833941,0.03708430740972524,-0.047953715396645495,-0.07473831468316113,-0.12919610072873283,0.005795203902739675,0.018504791071505843,0.030292152090615084,0.040565740945852524,0.014508198452147517,-0.08865295886262711,-0.1309092329403206,-0.04199693889769556,0.11150392398251253,-0.23690053976295966,-0.28329723945554985,-0.19428149316650944,-0.024700878197256037,-0.21556414537755345,-0.04172749113820771,0.039583767502725846,-0.11790510048069387,-0.19482694523017682,-0.22594604293456896,0.10551987075991538,0.8913649853694204,1.0,-0.27981874874779594,-0.3682821932009234,0.16725770622025238,0.14947656271791224,0.17489235806105702,-0.0081236517434746,-0.02180030120366337,-0.21820716049445069,0.10262641927246463,-0.31647503611339917,0.07977860616291539,0.19275933958774943,-0.0047733868261239185,-0.08837733853945631,0.07474825408397133,0.056981298019189774,-0.03796657422366239,-0.06135169784907524,-0.06995262613044928,0.02037322533539549,-0.33966454337903174,-0.1641070542545391,0.14333258215545114,0.09286129794822381,0.0662153943867133,-0.01098176045075636
Away Net Pass Yards,-0.029636181047078138,-0.006812273379619039,0.1976733314876411,0.47745414747249326,0.48482626311587296,-0.19075749668316128,-0.047224627548070656,0.1253501558474434,0.08809605398222477,-0.15444711365055527,-0.19698750031042156,-0.16093876585284936,0.3069407185588516,0.07671257199776448,-0.15771902699611492,-0.052629494331394945,0.06050540846287796,0.04031304700712068,0.07858928237123479,0.05332604375349435,0.1825278711337367,0.17005453770067253,0.22930305414905622,-0.08558411846265977,-0.00683980575430219,-0.002951256653439863,0.17856167748075044,0.13412931720759586,-0.08523877586722096,-0.06519289440213248,-0.10455170928890382,0.008081566116682105,-0.007469592106250938,-0.030761177102851662,-0.14713952107092812,0.04093050675745686,-0.02657105916885673,-0.08153711871556062,-0.019159285408492,-0.18163289207723302,0.6340629941655729,-0.12260813395960209,-0.16173413427222605,-0.1050650532953213,0.09143760649534241,0.7438591489073615,0.6205554151415231,0.9863484081673667,0.6491727745945635,0.5213534011923995,-0.011388068450171093,-0.2680146788703302,-0.27981874874779594,1.0,0.8214656995083873,-0.0093840773171784,0.039237579107817847,0.015340245655791266,0.10060095410888376,0.10209321053491073,0.2922738265486207,0.010357607782411784,0.35655598809799793,0.12783712779923503,0.04567474196998342,0.10249611380547424,0.2329748973843273,0.11640460270981386,0.15779015706347535,0.04705424032305145,-0.012992922957294215,0.017152207869406376,0.005380328023803861,0.5816016746919048,0.5329225647654935,0.18765154649413496,0.08800674802612184,0.1385261380771233,-0.06677167616820597
Away Total Yards,-0.017419227843099183,0.0028636915560201503,0.04467934362141244,0.6519584910982795,0.4991285302791731,-0.4174853594418003,-0.05781056953764256,0.137215688336481,0.07148215779632595,-0.1692171852741023,-0.18781497844678546,-0.1754958335072489,0.2875506226846342,-0.04012843338891769,-0.3649229172131071,-0.19027885038159367,0.05813614534726708,-0.06023141549703185,0.07043740120815968,0.107738141723835,0.14452500619181213,0.06237238794863981,0.17322178472804467,-0.02866275513875792,0.04172107646150372,0.05280496548055053,0.13213291406764555,0.0054135448428630425,-0.09645610104894198,-0.045215204869742155,-0.048583624768836854,-0.0009661409741448178,-0.028144183715831057,-0.15623361849206624,-0.21926949061730233,-0.07528189306515187,0.004895048373864091,0.0025716578785826747,-0.03484566674613275,-0.41108602255967164,0.8098723248113809,0.3288315709579964,0.4298910782877094,0.3325645334388219,0.3200614734938837,0.5076486072266568,0.35638403962754794,0.7865089517013186,0.662388552189977,0.5118053416472966,-0.10614435325655995,-0.3478052190035283,-0.3682821932009234,0.8214656995083873,1.0,0.005276448660941974,0.00631395900856806,-0.07911116602808344,0.11790431426873199,0.1298440913755549,0.395140459814027,0.02665927261530588,0.4777050114727011,0.11450495528215261,-0.016471596020781153,0.1302920367492871,0.47597731527086135,0.009274367785076095,0.07894608290882564,0.04615503414219409,0.0472213107964462,0.0627157593261107,-0.02017461760957824,0.64316039262176,0.5237944178515263,0.10998008203390608,0.00661569337444661,0.05495124124491279,0.060085758711619745
Away Fumbles,-0.01262946035361916,-0.014969827709657971,0.08231869095719294,-0.11491837513572833,-0.02219503789236901,0.13645987795740436,-0.011882882607491565,-0.05167260436372812,-0.06667116637241532,0.06505040430993662,0.07084901448992602,0.0020918301040395294,-0.06988756621743321,-0.11393366227052804,0.01967158617525391,-0.013727783131694257,-0.04235455613931444,0.002654520387669366,-0.1293935978489537,-0.09081554221112816,-0.09823800990436543,-0.031768365623683056,0.04276830788334207,0.007663784642993663,0.021465355961275977,0.001369801965021056,-0.09453653508150249,-0.09680295522681875,-0.07183589651073517,-0.038861059491678895,-0.016576729894727013,-0.01588450517577192,0.030001766834991943,-0.06275813232960985,0.026964233168966446,-0.08356264032845981,-0.03886339272606102,-0.048099639105191334,-0.032652885128437135,-0.04180934991699028,0.02298087052168998,0.01849527459582336,0.023988590136173306,0.029591453898092663,-0.08515824064961362,0.06728627855334124,0.07835548157908526,0.018982302487825422,-0.06876744248771882,-0.04738757264503461,-0.005518936952810482,0.18433696354247694,0.16725770622025238,-0.0093840773171784,0.005276448660941974,1.0,0.640086449285483,0.3912203973066951,-0.006774520432160563,0.01854943442253771,-0.03806807748526197,0.05349391455506212,-0.07858522712782329,0.05236046168963935,0.08808999005814586,-0.003717089953032609,0.06306447250536952,0.02350626149446491,-0.014950299209351155,-0.015982829456612793,0.011343973304558504,0.004960896102903936,0.02845893276293568,-0.08506116680351777,-0.052555787627732706,0.06489222987339482,0.0973034307834539,0.1108453953259131,0.037126528044113795
Away Fumbles Lost,-0.052374628927330046,-0.05427587608515872,0.196107067725368,-0.1356944870396061,0.04594713209235385,0.23007442071512854,-0.005125019729136841,-0.03068955913531499,-0.028089263088024997,0.03657597532377727,0.02717063812648305,0.020179564744587493,-0.013411178006557724,-0.018196080857097896,0.11355333079905257,0.0629962705037775,-0.013168246132391908,0.06374313910038504,-0.08410179366000407,-0.0699599229487422,-0.06116839984817787,-0.009737779146210287,0.09206403331583714,0.0011941284380068398,-0.0289701288958021,-0.044099102956132244,-0.051389845339709854,-0.008931383598888325,-0.09944413446147884,-0.03449589007006564,-0.019087231602186255,0.010559954351815575,0.027251158349738583,0.004290891750453316,0.05006609532955502,-0.020242550499766313,-0.04556555552593357,-0.0810302396723066,-0.004820599001307012,0.06935315544446324,-0.003966817203273981,-0.09926892981732574,-0.05119792629047799,0.02404273300147459,-0.10015333525594165,0.11497101365989294,0.13800031961021203,0.0662239312432436,-0.06492850139602688,-0.04394586266560805,0.006731116746609445,0.16527242004134812,0.14947656271791224,0.039237579107817847,0.00631395900856806,0.640086449285483,1.0,0.6232067347025743,-0.011182236814549468,0.016569910492750983,-0.052522198949467275,-0.01439488447761738,-0.05930895996707626,0.05100577096101837,0.09253477922199399,0.00596159830548143,-0.0529720928911411,0.06298319422435857,0.005417603473457411,-0.0038042758893971117,-0.0313346159768465,-0.023126054899855253,-0.023539980219473525,-0.08692816587521743,-0.037546103188643376,0.06572390300511345,0.0937361465581315,0.10357444719980703,0.007367668897149556
Away Turnovers,-0.030805072812022608,-0.030856424817198698,0.32120465056675884,-0.29716267268140145,0.02081338946118405,0.428386138247057,-0.012199061287715985,-0.0791717691738672,-0.03688079838575972,0.07998685250268489,0.057204764226287785,0.023898040752023363,0.0011576656850368074,-0.012584516382897709,0.27774641721031107,0.14505839991672953,-0.042402566101598656,0.1453758219555806,-0.1632874142342791,-0.1784377091176492,-0.13090180169879176,0.02028895026760092,0.10657404530927461,-0.08964651128251092,-0.08352625620000428,-0.08224280597048664,-0.11404403251240418,-0.01656039143954799,-0.08631712844550109,-0.0754440446735946,-0.11366747988331338,-0.0189698011116876,-0.0012855333796220974,0.06714734400832535,0.09989997755001369,0.03339256590786835,-0.08535357187968245,-0.16874074799366148,0.008239788801794714,0.18869616080416415,-0.09900999179637675,-0.26461142165803736,-0.16119027129163876,0.02280259505855663,-0.19830400337721835,0.10720383974806375,0.22975821235042213,0.045865280722576764,-0.18070496501825037,-0.10432029525609376,0.7862342975763971,0.18065624109178674,0.17489235806105702,0.015340245655791266,-0.07911116602808344,0.3912203973066951,0.6232067347025743,1.0,0.01969077935499783,0.01413918970346962,-0.08934281706880522,-0.047684201058237306,-0.09048363093944334,0.01855552645125704,0.10072693226825084,-0.015331511419704267,-0.1888468430668466,0.08818139411532032,0.017018355135385566,-0.03683142701932274,-0.048157549710947996,-0.07604813061502498,0.004107482697109254,-0.1840722742639641,-0.12053327121938766,0.03007758654087003,0.09199208686802658,0.10270815839422844,-0.01386551749027422
Away Penalties,-0.19332294136110537,-0.15812813490883978,0.03537246735700127,0.011968404793481944,0.032996094402669006,0.016421153018933408,-0.06442899661167288,-0.02079079693000785,0.06902468067608596,-0.016086028868389234,0.03287273920467248,-0.08590006015934637,0.04835677842836998,0.10353025456245839,-0.042949856387177646,-0.09514611451116461,-0.0945735933541808,-0.01716554426372953,0.0587508372771432,0.09374938424865088,0.018922019188401952,-0.05481373363743729,0.028591434311380948,-0.048723184127055966,0.030087893496683848,0.01705706650776378,0.01380208606476417,-0.04610865756298899,0.05673218519239298,0.022700912675092142,-0.024810297793258124,0.2086424517835288,0.205159122857695,-0.06206269004246251,0.012196314723561547,-0.07709740953623082,-0.024576237536401143,-0.03409663086770884,-0.04517293199531987,-0.009593682739605362,0.031197025800781233,-0.03066415991463851,0.044754071142512265,0.11297072755552054,-0.01938143061506386,0.08601308811507444,0.09291839815150534,0.10266259064410893,0.03413048109606159,0.030741034439490687,0.034013059680840015,0.019410487674724485,-0.0081236517434746,0.10060095410888376,0.11790431426873199,-0.006774520432160563,-0.011182236814549468,0.01969077935499783,1.0,0.8580537704515826,-0.00835632352121244,0.04171627148997578,-0.03285669453923316,-0.003683785288272598,-0.04429063021005629,0.00024738399517102225,0.05445767996365948,-0.06987671093092658,-0.027180505010934355,0.09072277412732477,0.0968905881266525,0.10363720364876604,-0.028957161718374883,-0.04158730384145994,0.049680503609623825,0.00830974312606803,0.1078258069971195,0.01806081925881694,0.08761733895413219
Away Penalty Yards,-0.15197845641237925,-0.1194559375076058,0.032674097549007845,0.02060359943508659,0.03648488013615078,0.00859810787202247,-0.0595338186168389,-0.018418360465596126,0.06285979077248942,-0.00823168270216428,0.03718634663068169,-0.0808394853382194,0.039734968060564355,0.06695142185506475,-0.057364945656811404,-0.10615365041760089,-0.0973249534037149,-0.04122126189268837,0.02909926388701093,0.06800317542226132,-0.029801524646360423,-0.08759504203355727,0.036431413454265024,-0.025074319738845698,0.04620246896907438,0.03967159774355103,-0.036441981664389785,-0.09985874421071231,0.03710649063781108,0.010450894261425895,-0.013482800004918884,0.18450981017257953,0.18021042330489492,-0.07186785162052996,0.003368892565271112,-0.0870952812865414,-0.04474811870975395,-0.05533245067335106,-0.058909190601804474,-0.03440849906537514,0.049464964498320774,-0.0025209557304817116,0.06305325168888959,0.11278866889163051,-0.013606434884488832,0.09425079503352128,0.09842377791705156,0.10186022709513458,0.03386883951113642,0.02098017467917907,0.0049866554422567,0.002903787364629812,-0.02180030120366337,0.10209321053491073,0.1298440913755549,0.01854943442253771,0.016569910492750983,0.01413918970346962,0.8580537704515826,1.0,0.004790671886820518,0.05658827116476154,-0.020744626391896222,-0.005207183887370172,-0.036894483593213505,-0.0046633176625115805,0.08495706462525032,-0.09387067898993556,-0.043644180834008686,0.08800229046830776,0.08861015213749057,0.11703632404972322,-0.012731670183913666,-0.0370238722795334,0.043014258959848825,0.01472600553278273,0.10981879358844764,0.03981702469494075,0.07656366902232792
Away Third Downs Converted,0.06592685837312943,0.060068763681471585,-0.12770219197696905,0.32578253628104187,0.1414228116508948,-0.31319632812904197,-0.03220778016172664,0.07370440160311281,0.004037385225569911,-0.06767782160580683,-0.0926151688212369,-0.08950255639429387,0.06476559057756473,-0.2287071706228558,-0.3820596338672769,-0.23607319511440172,0.005095228632653052,-0.12368218829610168,-0.05069268509829872,-0.026033286420209335,-0.04566736833771588,-0.043197339834111226,0.0016696256365905126,-0.01695703551384563,0.02046037605746823,0.021271619533464077,-0.05303649960402265,-0.19591825582753974,-0.029457646356032093,0.019893074926272552,-0.0016753548623330127,-0.06581936286356134,-0.06018280041307713,-0.17642650510309685,-0.23640582242643945,-0.0990901699307875,-0.034149108804378825,0.012877650436288246,-0.06401398963020015,-0.47820988798065184,0.43755174379642603,0.3832777755204026,0.22103992954637203,-0.030117183212750778,0.16308386987953194,0.28579135894560165,0.21652893981161123,0.26488396167535105,0.12753783573774105,0.2577794535656734,-0.07273871285716345,-0.20585528965089436,-0.21820716049445069,0.2922738265486207,0.395140459814027,-0.03806807748526197,-0.052522198949467275,-0.08934281706880522,-0.00835632352121244,0.004790671886820518,1.0,0.601866643586105,0.8810460728071043,-0.014773904243316375,-0.1162549791197742,0.05498181446272495,0.5016978864753605,-0.08749949123125379,-0.015265709996205284,-0.037692940246190944,-0.015508377719204795,0.0241921276532673,-0.04216393739895173,0.29301488135789816,0.11854708969798955,0.07515597532876508,-0.03683357344418607,0.025345410199843432,-0.007738974015435934
