,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,spreadtotal,decimalodds,americanodds,participantscore,underdogscore,dateForJoin,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,over_under_total
away_minutes_played,-0.012801033122477793,-0.012801033122477793,-0.012781958296487195,-0.009277804617009895,0.03340015657991672,-0.0032677719473231267,-0.004959526317229659,0.15959375838088513,0.25747660682976764,-0.010452242291891905,-0.03183362251010601,0.07831807892527695,-0.013338292525808312,0.04328166626470262,-0.020280666014921213,-4.599459176688706e-05,0.15680284366224556,-0.03205757927948121,0.3259996697182268,-0.02529364461791272,0.1715989206293981,0.035767435440003735,0.12469640396759833,0.02996862893186921,0.13095258779202282,0.015508707335110944,1.0,0.002846562191911509,0.03128078073015198,0.09371786305336074,0.18336171656010658,0.2131805800808457,-0.0037812096394474934,0.05988583691255755,-0.030488020356868862,0.09462194254397832,-0.0177061433540761,0.041828465660180864,0.023151980471938165,0.18390661405607903,-0.01899909997259938,-0.02979332887938046,0.056007512750437125,0.18955096767364524,-0.026941181053171278,0.13636212276675547,-0.005381739830121571,-0.026787033919999655,-0.6803615633214674,0.03960271344943929,-0.346820294748207,0.002846562191911509,-0.031301141976957915,-0.7538294102320972,-0.030683157705751245,-0.8903212406129691,-0.11239237182539537,-0.8044670682248418,0.03250737647258451,-0.4814765205563615,0.061708605651961276,-0.45326632826859,-0.005604107203917382,-0.9481982132683768,-0.020280666014921213,3.2349887745989246e-05,-0.4594298704460167,-0.6484028859930856,0.1950287826823748,-0.007891992738141703,-0.4485085041946337,-0.040256304164662325,-0.6726682417160222,-0.15091226612316383,-0.5227907790166877,-0.023200654054611868,-0.7691100511635894,-0.024143187368515062,-0.0009624324424805425,-0.5500933952442769,-0.7478451592041464,-0.05536716235635967,-0.6895357033565642,0.01552143548421038,-0.040550052838630675,0.013813294346571501
away_offensive_rating,0.05991380605212305,0.05991380605212305,0.0601628082903647,0.056276937162016226,0.11050989364536361,-0.027211426437568673,-0.02579271822704135,0.4217406283314646,0.5960768184120987,0.09244884203281205,0.04960888195756214,0.52113695575175,-0.002318958590775683,-0.007153401426749692,0.1778907017228694,-0.027596373848800277,-0.05812679802157967,0.8320774396817971,0.048709922735664365,0.7961668863634089,0.7651414164164047,0.0894895684576228,0.110949061618744,0.22589817580328972,0.18854437992936335,0.005653424847671737,0.002846562191911509,1.0,0.23029502326937426,-0.0034400644054147674,0.06724242714995762,0.8765224481927288,-0.014521960884141328,-0.025675227485449308,0.06683097840616277,0.08130709486416504,0.6432202143766065,0.5351761591613661,0.31472711419277793,-0.05076072228071653,0.8587008813643466,-0.32144329936999994,-0.3290106341056065,-0.027128990363688987,0.5198102857863959,0.3535518946776275,0.17028254403613735,-0.04939776962095915,-0.019167087485261407,-0.2261345305915397,-0.2128487844740393,1.0,-0.23029591428645999,-0.3741410229916171,0.07410230132907858,-0.00902490303206886,0.08130232995719311,0.018850833086748786,0.10437895585745659,0.09479550221910842,0.06776813226733369,0.10977743141032797,0.012632479405882014,-0.004827612113467095,0.1778907017228694,0.027585782886325225,0.004186514732136532,0.005700339591983157,0.12198161364389658,-0.25557133741916954,-0.22953499177248948,0.018761142848796732,0.0023935545564563025,0.04702944426107125,0.016727346099995214,-0.31469695962704775,-0.29548043492955217,0.1001768546129011,-0.13641106794238225,-0.11386826859503056,-0.014238208437011653,0.07228877641143328,0.013513087533721407,-0.05101258191853408,-0.09180925184375689,0.13238545399299737
away_offensive_rebound_percentage,0.05788747637822055,0.05788747637822055,0.05794050026497341,0.05998367917290238,0.038466739412420944,-0.013476908387656755,-0.003195661858522441,0.023431730249671576,0.08430176155887348,0.05650610711477812,-0.08220806833990066,0.029429800363852572,-0.0006779816271510397,-0.020563746246292966,0.05169725404367094,0.02461909930736232,-0.03141206709768306,-0.07418564630087013,0.3090867181608757,-0.04312830061156762,0.1485807880275388,-0.005588676724156755,0.07124611246882122,-0.008922451917904183,0.06256822295746478,-0.010353807606507927,0.03128078073015198,0.23029502326937426,1.0,0.9153404375287567,0.0284654723809285,0.1373423065661824,-0.001779093897188284,-0.023475484416022752,-0.15032505247219297,-0.028713361093988445,-0.0362132902709986,-0.04187865325706792,0.5932109210524584,0.48282476817432557,-0.07392084713810189,0.017755904499808052,0.10238129882470148,0.2774835025904366,-0.07130491746114337,0.17506862057615943,-0.010547599054972137,-0.018395753518690258,-0.05047180708007634,0.05678421859231228,0.11802404273271087,0.23029502326937426,-0.9999993057386091,-0.2711392264126519,0.020358985495423438,-0.056730186043842994,0.008125414855792575,-0.045197066513867075,0.020919572971322388,-0.010598696931389458,0.024975640262725765,-0.009316630106490687,0.01082803002799149,-0.027743056165789273,0.05169725404367094,-0.024610562351166775,-0.045913467625162026,0.007751136339693574,-0.02752259478468833,0.09777360219928019,0.04137123078893566,0.01926307499239548,-0.030872200258484788,-0.002324916744414899,-0.02899082710863399,-0.5932344077549017,-0.23231345512239235,0.022661993095894492,-0.03496453307514275,-0.06588264459128611,-0.056316392240867576,0.019811546897145555,-0.038964940700808165,0.011038507990075568,-0.1877071440625791,0.015594786670552611
away_offensive_rebounds,0.035434405111977554,0.035434405111977554,0.035429443947528776,0.03968742521456464,-0.01792259700722176,-0.0034666030651372636,0.009258363451506128,-0.001251390998851741,0.008844688373703813,0.03105058112649524,-0.114750954858623,-0.08767983907205318,-0.011810973048676048,-0.020247301950107172,0.04553675652166179,0.023763534353442528,-0.016772496815287724,-0.3521706073959326,0.5135668139908441,-0.330123474225748,0.004098129929029693,-0.05186223568725866,0.0707887123383166,-0.07361558153890278,0.03692669532758211,0.014900545355216703,0.09371786305336074,-0.0034400644054147674,0.9153404375287567,1.0,0.023920127845274787,-0.015781122492665448,0.009702787532819739,0.0060745830142909145,-0.13984981288328635,0.06083863074801489,-0.2093796961263985,-0.11742777356959516,0.4135160911845996,0.5422249394380616,-0.36217720807395193,-0.10883824618416209,0.012377928715693728,0.3714448850000393,-0.2917619497038798,0.0896894725076128,-0.03276800983907303,-0.017073065223537753,-0.06998147473686593,0.12318164037385143,0.17657912619480023,-0.0034400644054147674,-0.9153486166369077,-0.1009217784204681,0.04230816964461875,-0.10131761318619838,0.0048467957700685255,-0.07193241196476796,0.020891130969852307,-0.034302420944317784,0.017354365652065173,-0.03365178948770106,-0.009335111775642153,-0.08769199929205099,0.04553675652166179,-0.023757408547037454,-0.07364967404107535,-0.030244687464149975,0.029180822977534052,0.014648452019207926,-0.04635609876960697,0.008309412785763538,-0.07072930516619357,-0.008832170099105693,-0.043548747432470176,-0.41360702668271093,-0.10747705896243018,0.04278810645413842,0.0006623135774011321,-0.06222408352701408,-0.0893097670340856,0.015184644236977216,-0.06354433125039326,0.012987450443897056,-0.08022975365231548,0.045561580350656196
away_personal_fouls,-0.12604988752898783,-0.12604988752898783,-0.12604270501115702,-0.13088781473776312,0.01331142328877181,0.008998435870120561,0.01251570277430394,0.13926652086456037,0.23768405779867957,-0.12319753030094707,-0.024554019236008324,0.027434396970716354,0.02803149312294105,0.010108302003553433,0.023804307909222718,-0.010178900353574489,0.011573090701682442,0.05939937785051964,0.05404392845412352,0.05461483686476626,0.08101150100985659,0.24421943754569936,0.27814808971178107,0.015444736481099175,0.2655861274020345,-0.010595577053255686,0.18336171656010658,0.06724242714995762,0.0284654723809285,0.023920127845274787,1.0,0.20450466401588957,-0.017080195424707453,0.029245685881613352,0.02024467319308162,0.040208549093337084,0.04071619083877759,0.054127059679334136,0.022783818631942582,0.023032704209994828,0.10224611762637166,0.0941139542420327,0.14597592655008695,0.011179345931911657,0.04199058583131891,0.03928434518633762,-0.024475693126239654,-0.0609915365458661,-0.2432489136105485,-0.013536668111403541,-0.09567319841747307,0.06724242714995762,-0.02845461649938442,-0.1712357095260525,-0.09301279562112023,-0.2454845989721527,-0.08062757501299987,-0.25457474478623304,0.7582437175697698,0.552379026328238,0.027706637181967406,0.5267467898063551,0.04147123864177645,-0.18003045226589234,0.023804307909222718,0.010182486469405573,-0.07852726256835603,0.10320121615533656,0.16903721760339083,-0.061009738522997264,-0.10716180157633186,-0.04002662668367386,-0.20566195689097397,-0.11696675082767569,-0.23096841888488048,-0.022810004361999356,-0.1651117546875687,0.04730792950545957,0.06914654971658174,-0.015151024381576237,-0.19160922379283205,-0.018829326344207517,-0.1794947797239068,0.018509930847797028,0.23765336263383194,0.13255532886237015
away_points,-0.03793684529625644,-0.03793684529625644,-0.03771116398368148,-0.04199375568280086,0.053303398063491304,-0.024151232536331252,-0.021820391960175586,0.6000275174820645,0.7363225385838217,0.0008330986161809697,0.03598995212403999,0.5677319136227053,0.001985215148770904,0.04174285188681918,0.12071001777116948,0.044280238614493636,0.08935210435176824,0.7634852604368717,0.28093519522442595,0.7399123267234815,0.8552282253896285,0.15316726118965857,0.2392406058517922,0.210009105235365,0.3024729623394919,0.03953510591655782,0.2131805800808457,0.8765224481927288,0.1373423065661824,-0.015781122492665448,0.20450466401588957,1.0,0.03465278648258217,0.09330457895459578,0.041409691686401406,0.14822347888899695,0.5791192742556895,0.5273950107834016,0.2804714273663411,0.06630783222084087,0.8000108782051119,-0.23097907676384546,-0.15916371287146108,0.10829965629292171,0.49322843231224356,0.44684577380722257,0.16632554660110732,-0.05797445277719962,-0.11595794377932558,-0.17577486856702376,-0.22621620395047493,0.8765224481927288,-0.13734149726423386,-0.4269265834728392,0.08042190131139404,-0.14585395666071696,0.07669958855504615,-0.09315715891636302,0.17377510848853914,0.08316056305188665,0.04876637134445238,0.0915439393330453,-0.02946660139215202,-0.20875695175452894,0.12071001777116948,-0.04428903454027605,-0.11978114178402229,-0.0612239626710901,0.3100128157515982,-0.19555821936369996,-0.22374811746394938,-0.023010511275870723,-0.12494398593751663,0.008913233772958728,-0.08652108300257914,-0.280434414471479,-0.3834299639715113,0.11360400001094059,-0.0378121499468799,-0.10405671319798755,-0.11185627816891167,0.07944529165614714,-0.06450021075638689,-0.05487751785814914,0.3387272828647786,0.300900735697843
away_steal_percentage,-0.010886625988929373,-0.010886625988929373,-0.010880086427107642,-0.01681901078008861,-0.01937941380374261,0.0029937956829587335,0.00330516592815204,-0.07335173382212033,-0.04832297003835828,-0.014236863574684209,0.03275232119103562,0.07193017930998472,0.060674117201614364,0.0010275570926575543,-0.22737138620545794,-0.09383143608152374,-0.22435117461468687,0.011195195972909194,0.0682169679785609,0.032593062278317896,0.070165203589141,-0.04623670424324483,-0.033512217824478364,0.002382603176816773,-0.030543229392765655,0.003389577327272913,-0.0037812096394474934,-0.014521960884141328,-0.001779093897188284,0.009702787532819739,-0.017080195424707453,0.03465278648258217,1.0,0.9878266616002305,-0.03808557245571756,-0.008687431797020534,-0.033118450872169566,-0.02853388876865928,-0.13785083800889109,-0.18313601192205695,0.002009246036314903,0.023653876969262102,0.040848167103052134,0.06318222496518962,0.0544443092163777,0.08906514842915393,0.03542716093519049,0.079144564486676,-0.015688580412762,0.01169301327178121,0.03536120308705181,-0.014521960884141328,0.001793061375513421,0.01232219567065038,0.04207301593678379,-0.09517886040832882,0.0248337691524141,-0.06827514013385011,0.01824487067984208,-0.03850767979332262,-0.01909676880175604,-0.044157727479787585,-0.05477303256759702,0.006980367031461817,-0.22737138620545794,0.09382652221517636,0.007528079085356759,-0.019953069679514407,-0.1585033548372213,-0.003106622061103744,0.016338252519894993,0.048868561906245354,-0.03880778515577834,-0.01988223555528941,-0.040850136479726865,0.13788644086978627,0.01257872626125568,0.039140115855367634,0.7230303607376032,0.5743554094550929,-0.10387085723593767,0.05894320917117832,-0.06059970989866697,-0.047771359934683885,0.1133017807052168,-0.019861595301247325
away_steals,-0.03789891265752649,-0.03789891265752649,-0.03789047330568213,-0.04411038799798934,-0.033888059309138865,0.003657798729251155,0.004013502974193026,-0.005630087078630368,0.010160065867209283,-0.03850701014713163,0.02908632361643113,0.09670603466768532,0.061353436021574136,0.0160747006584474,-0.23292650995787892,-0.06944927777042928,-0.17721881018045257,0.011013561390702795,0.13851645328528261,0.033988156283026816,0.11419944571035594,-0.023342746245729094,0.009040532625282526,0.004636546043032484,0.009988631153174629,0.013151174018097194,0.05988583691255755,-0.025675227485449308,-0.023475484416022752,0.0060745830142909145,0.029245685881613352,0.09330457895459578,0.9878266616002305,1.0,-0.04082291612015149,0.01606883509829772,-0.03547143498454077,-0.015276293782456804,-0.1368637649914438,-0.1455466967644784,0.006073236040660357,0.04265704950415187,0.08377366703865803,0.10046497410551683,0.057507980909748874,0.12221515195347234,0.03679257510283882,0.07273284483381699,-0.04464599801568891,0.02228676081346678,0.02621532934751361,-0.025675227485449308,0.023488381207090195,-0.012300721336275786,0.04582592538736445,-0.13363985640721016,0.023998279519430846,-0.09911724468085724,0.044958803296029665,-0.035227831723001334,-0.021569269187570617,-0.04214194790633571,-0.06395960952200595,-0.053961246035789216,-0.23292650995787892,0.0694445720354226,-0.030888913111110264,-0.03683858463130669,-0.0934958764680702,0.00940603255595963,0.01355642611945221,0.03588821451612198,-0.07544947095589613,-0.030849244822672,-0.06925696539461748,0.1369000147325414,-0.021238044128010076,0.04654972128419837,0.7311198018173692,0.5587733518030789,-0.130696816254758,0.0614521609167974,-0.08209491069998774,-0.04688567239654173,0.23927350866976765,0.03421333565201966
away_three_point_attempt_rate,0.03801336642581631,0.03801336642581631,0.03809042026377234,0.032999538316219094,-0.04095686546415593,0.01185058694612739,0.009251427264936768,0.029887964273742112,0.03154170515561208,0.032958884911159864,0.2460325964716425,0.08836174175148123,0.049932651071825575,0.02294409822016776,0.038902263302829955,-0.021362784287759135,-0.019928453365650405,0.15782250794074254,-0.12840824094609818,-0.09423269009447502,-0.16512955526372938,-0.02608665175245149,-0.06058522751373495,-0.011671522968776915,-0.06327217077561748,-0.024369495763148626,-0.030488020356868862,0.06683097840616277,-0.15032505247219297,-0.13984981288328635,0.02024467319308162,0.041409691686401406,-0.03808557245571756,-0.04082291612015149,1.0,0.9202767269139989,0.11689073830263033,0.6693983469820285,-0.11440214227089712,-0.0945481179287728,0.14475653888990841,0.11076487058785035,0.08565117025947054,-0.8651629438091617,0.08801797845215566,-0.6491539118884712,0.03358252131495808,0.054864706132168886,0.047580074759478515,0.10209894712270687,-0.14755611037783412,0.06683097840616277,0.15033258604207525,0.0693970390555666,0.017901344570498072,0.03183681248426108,-0.027732107298449032,0.02128412743681547,0.014584908885904484,0.028538968838685293,0.005072622520741057,0.03301036205632626,-0.01959435907140466,0.0323791274375196,0.038902263302829955,0.02135116481417955,0.03409926249259949,-0.01219506198808476,0.01738963755122464,0.06494847663945082,0.061060248307873884,0.1115155479549977,0.09397657578650948,-0.004755804058787255,0.07320867980798727,0.11436926875608665,0.06775988434083291,0.022337440792531502,-0.024575959937328064,0.00010330826049472874,-0.023790378765416464,0.00041392352937082784,-0.016831445065566088,-0.05776791146563689,-0.02206230743856866,0.04423721872725449
away_three_point_field_goal_attempts,0.014142295360013567,0.014142295360013567,0.014222685932211952,0.011899861069708431,-0.0764220408066754,0.009368567946800136,0.013722611318762505,0.1403926067246246,0.13614764890653716,0.016441531046303057,0.1904154627604429,0.15137265509693354,0.034124850748138105,0.026910702806204213,0.049646179327845985,-0.0009359345099250209,0.014842065896089234,0.06701308278716603,0.26236150701945754,-0.1672778142946242,0.0034722729517308593,-0.18878362191814838,-0.1390098970013291,-0.009556927195304727,-0.13651336093416325,0.002056037069102574,0.09462194254397832,0.08130709486416504,-0.028713361093988445,0.06083863074801489,0.040208549093337084,0.14822347888899695,-0.008687431797020534,0.01606883509829772,0.9202767269139989,1.0,0.06262471643842711,0.6773174753082861,-0.10266338846394278,0.04631828438135334,0.028816704890002865,-0.07903734331600645,-0.03599909880195083,-0.6101321906173613,0.015517190007205098,-0.49095816311705326,0.045975291830515186,0.029097583061800825,-0.01942342867488738,0.13029348324450504,-0.10664462280919448,0.08130709486416504,0.028723031233719516,0.05593513683109293,0.057616793632184256,-0.06479006919108465,-0.015514669956079334,-0.04335130572988699,0.041819690174636916,-0.00035343814844707654,0.001218963854509782,0.003322788261904394,-0.045281425226275235,-0.0873992415635324,0.049646179327845985,0.0009208072954484729,-0.03781449720126777,-0.14501552502775322,0.12301792173371,-0.04665948771396545,-0.0737379964780464,0.08497364536295118,0.004920581432099731,-0.014467246192115183,0.020675933988890744,0.10260002063717039,0.030363067423586115,0.06395635574804773,0.00562443840334011,-0.031314073050632725,-0.09335434847067152,0.013392920841815386,-0.06601315094618955,-0.061690890705722146,0.1278320919508778,0.14208731837581148
away_three_point_field_goal_percentage,-0.008597685821143475,-0.008597685821143475,-0.008463802065374282,-0.007085457713381906,0.05327275626370676,-0.05813969047333727,-0.04088870241846354,0.26789660769088064,0.36555485492613415,0.014170739657224735,0.1676276985166872,0.413050099285134,0.021384070966797404,0.033464836350551495,0.05725821986134142,-0.006364755128615417,0.01790664659840765,0.7371710693161965,-0.12984064506289494,0.5715830635034089,0.4457557124633803,-0.03597615151201507,-0.07061720847526737,0.06134084851799965,-0.04170665158562623,-0.011503415344806365,-0.0177061433540761,0.6432202143766065,-0.0362132902709986,-0.2093796961263985,0.04071619083877759,0.5791192742556895,-0.033118450872169566,-0.03547143498454077,0.11689073830263033,0.06262471643842711,1.0,0.7609700862227707,0.15625481355032247,-0.10143417801434779,0.7150024514971984,0.02417672664687121,-0.01212346974550188,-0.1583068395478013,0.013853683474794185,-0.12186403258132705,0.060599316238949125,0.002870634438918079,0.016181507320558165,-0.058984108815493486,-0.08670622505962025,0.6432202143766065,0.036166178912395784,-0.22900156061679494,-0.012685597593087784,0.03419386780226962,0.026124519229637426,0.026016975247320582,0.04109103574351177,0.05629472866927647,0.01818168040472287,0.061300755491108735,0.004650538961014774,0.01730273731065981,0.05725821986134142,0.0063623708606705374,0.029111823947349787,-0.0639499349354342,0.04134051611757716,-0.008879313346409585,-0.004405291047784217,-0.010456195409762557,0.014837636840828955,0.012412055363530955,-0.016185911502682972,-0.15619781982442182,-0.170994940173083,-0.0004762232169578959,-0.09430513990316919,-0.053354733559624626,0.03666931445417055,0.029552491569996515,0.04184867911291022,-0.037413446545648946,-0.012617362540407477,0.056144629601058295
away_three_point_field_goals,0.004085768510757028,0.004085768510757028,0.00424242423225713,0.0036534991572799843,-0.0062474594274143725,-0.03431865634503318,-0.02012878649949749,0.29070255144197743,0.35486378818055725,0.02428896594786901,0.24642330975591142,0.4074874089545853,0.040008549273460516,0.043797335959339774,0.07319134527439893,-0.007841082271306752,0.01976671936813399,0.5959025576624338,0.06553793788632148,0.32371513302074506,0.33709017413945475,-0.14878216227556304,-0.14414361234870918,0.04098370097153372,-0.12075773173460762,-0.011334091082951057,0.041828465660180864,0.5351761591613661,-0.04187865325706792,-0.11742777356959516,0.054127059679334136,0.5273950107834016,-0.02853388876865928,-0.015276293782456804,0.6693983469820285,0.6773174753082861,0.7609700862227707,1.0,0.05282086055390502,-0.048716393858612296,0.5552030767630554,-0.029094838294798604,-0.029804519417373155,-0.5053468387911637,0.02095377753180052,-0.40200205267114214,0.0737260431922789,0.018018261439024887,0.0003892287001373816,0.03668576518710935,-0.13037620541375794,0.5351761591613661,0.04185283153283204,-0.13551979214281737,0.025580161140493152,-0.010733080121244524,0.00832235948253107,-0.005149900710260992,0.05377848646580791,0.04105595125287321,0.016203501484214743,0.047814244562857516,-0.02363823826305684,-0.0375094169512627,0.07319134527439893,0.007829295795837144,0.0025136453447988346,-0.13609533088534773,0.10525493861565342,-0.036039141633834294,-0.047438577303272125,0.048511517279818485,0.019678406729942175,-0.0023757281959828637,0.003765704287804337,-0.052820484301514654,-0.10665730850266221,0.038399425001114054,-0.06575777811995873,-0.05636889252157238,-0.02909729512980425,0.0308346453908127,-0.008615553644424375,-0.06211706946790419,0.0681743820269643,0.1337217321814474
away_total_rebound_percentage,0.028876709488184337,0.028876709488184337,0.028985159515607907,0.026906619866946577,0.11416857367039986,-0.03040123117355048,-0.023857147680980486,-0.09969348303596838,0.04838131198419649,0.03472087721491613,-0.028327534656217585,0.15215354353560778,0.07409033289371404,0.024465780172296156,-0.3517039341831189,0.6204937129488669,0.5647231393748132,0.24529551709102687,0.025452315866005767,0.2783995952700275,0.27153079360128596,0.059243052365837184,0.06880511525529,0.06740845851650878,0.09201413801674334,-0.07832413192237148,0.023151980471938165,0.31472711419277793,0.5932109210524584,0.4135160911845996,0.022783818631942582,0.2804714273663411,-0.13785083800889109,-0.1368637649914438,-0.11440214227089712,-0.10266338846394278,0.15625481355032247,0.05282086055390502,1.0,0.7046131442293917,0.26060252752054014,0.19433921300260118,0.22636043644060744,0.10565139247653167,0.19745269475772456,0.2255291896041984,0.035857659799635705,0.024214326249557803,-0.1537957932703694,-0.05682185437298579,-0.027146846056095898,0.31472711419277793,-0.5931946869405628,-0.3644891364445407,-0.27329421818353283,-0.04952692719583767,-0.2293512733442654,-0.1935325283952157,-0.020361316060169908,-0.04662813731653096,-0.03885120384409281,-0.063329169091882,0.016040304082664113,-0.01993953918014232,-0.3517039341831189,-0.620490016630315,-0.3796683011268963,-0.0024127826341463748,-0.33059291333609936,0.13223189786514497,0.09528070946449554,0.12042610780531689,0.04446477455010171,-0.14211879002375455,-0.09416627827315488,-0.9999966309081079,-0.4303838692984831,-0.2798978450112393,-0.18323433753831897,-0.1932511492867404,-0.10077796116226873,-0.15297312426211937,-0.18455137666413737,-0.016526632417163997,-0.03365391212203415,0.005313676440108255
away_total_rebounds,-0.0019721227366773517,-0.0019721227366773517,-0.0020077202362208746,-0.0008705387467539617,0.038313587026800315,-0.017671699224333343,-0.00393344158242065,-0.18714499504122623,-0.10851282764356589,-0.006560072373192748,-0.08150490232454069,-0.020882232004137802,0.11725848260146074,0.14220150590125233,-0.5142227306392746,0.3653515911109894,0.8310207091978026,-0.1810947747200138,0.357092499105271,-0.16477008267988058,0.06377531722568633,-0.004482490312922895,0.08304678818481714,-0.035992562997621935,0.06352544249788832,-0.05797744465935309,0.18390661405607903,-0.05076072228071653,0.48282476817432557,0.5422249394380616,0.023032704209994828,0.06630783222084087,-0.18313601192205695,-0.1455466967644784,-0.0945481179287728,0.04631828438135334,-0.10143417801434779,-0.048716393858612296,0.7046131442293917,1.0,-0.18148640026070598,0.03141913146431679,0.13063578387711985,0.25495704789551854,-0.15066451846743317,0.09758065013894202,0.004260448270369344,-0.03649904672497367,-0.3082505327383055,0.053427479075448696,0.03900851338612207,-0.05076072228071653,-0.4828389132564226,-0.14852062117636236,-0.5430533577553984,-0.07520273547321424,-0.4761643598750878,-0.3442607474902153,-0.08048341131246424,-0.1113466412914367,-0.11306651314401732,-0.15034303906278637,-0.020576133779325507,-0.1741365403227003,-0.5142227306392746,-0.3653464358869381,-0.12863444959591974,-0.125107486925659,-0.35654038563113344,0.041715280982024684,-0.03331095158514369,0.07342943149878756,-0.005554021308637315,-0.29856101815657843,-0.21640525447236364,-0.7047527243609927,-0.16568809322900988,-0.5658454114271001,-0.2722126994704693,-0.2936618198913873,-0.10021630512629318,-0.3588354005287714,-0.29939906458135185,-0.02639518465223674,0.16151072785645776,0.08679257302303679
away_true_shooting_percentage,0.011804278070212832,0.011804278070212832,0.012015722571653231,0.005927762064453533,0.10162864968323183,-0.02655847565518443,-0.03248728266595066,0.3832638164062132,0.5251554938567297,0.03998672888655285,0.12326754764569735,0.523569999397205,0.023093302237803263,0.02973537472761758,0.0823783505713234,0.009707282763757206,0.023799476478281244,0.9684944551017832,-0.28518523511429367,0.9203598732323138,0.6741218191647169,0.148795723113564,0.09223069830582556,0.22170649120681923,0.17063506929274364,-0.011540749718299149,-0.01899909997259938,0.8587008813643466,-0.07392084713810189,-0.36217720807395193,0.10224611762637166,0.8000108782051119,0.002009246036314903,0.006073236040660357,0.14475653888990841,0.028816704890002865,0.7150024514971984,0.5552030767630554,0.26060252752054014,-0.18148640026070598,1.0,0.07825707990870757,0.025758873707152442,-0.25794422530243777,0.6420956105692486,0.25041333832990587,0.14381491004636465,-0.02096495380022276,0.005757179940561937,-0.24703263906845271,-0.2860737253378411,0.8587008813643466,0.07392646829487201,-0.3915590431038023,0.007214215823986059,0.03561679826651711,0.04383626435773992,0.03002080605925902,0.08263570159501522,0.0984239805189244,0.0433382411467187,0.10654030965862213,0.0050488613737420685,0.016890030439570266,0.0823783505713234,-0.0097053044779918,0.01272465861817151,0.028002172743061132,0.08801323031886339,-0.002469159064154985,0.011811541475466102,0.016326180327969918,0.033899867458122,0.017280835078033727,0.007379160755211785,-0.2605172463394922,-0.3061377009225968,0.028149228102450463,-0.08451531745598337,-0.04240276439494179,0.024865415320308674,0.047649638713107526,0.032897284866676924,-0.05106003443949677,0.04142995930732137,0.11668196412332381
away_turnover_percentage,-0.06504107558890346,-0.06504107558890346,-0.06513022297387934,-0.06639107050658935,-0.016193114633749815,0.00891103594886651,-0.007399322776363387,-0.1373776110384352,-0.1971224250393419,-0.08284061662261871,0.11047853090527474,-0.06586748605728165,0.020338934480854404,0.02509667605229101,-0.18083013052262786,0.03535979864028838,0.10943990320572893,0.07424251601492356,-0.48684358391111016,0.05399881017785119,-0.2486006036181843,0.08880674195927783,-0.02362636854592678,-0.054610393189654494,-0.04080108053116827,-0.04728016409181789,-0.02979332887938046,-0.32144329936999994,0.017755904499808052,-0.10883824618416209,0.0941139542420327,-0.23097907676384546,0.023653876969262102,0.04265704950415187,0.11076487058785035,-0.07903734331600645,0.02417672664687121,-0.029094838294798604,0.19433921300260118,0.03141913146431679,0.07825707990870757,1.0,0.9749289395420243,-0.3344795683049,0.07906541748006676,-0.2205444563987158,-0.10528541771616476,0.05473562166493633,0.021402859600289224,0.08709744900233368,-0.002886287150821942,-0.32144329936999994,-0.01774406868022025,-0.15719293678407056,-0.12414663517599324,0.05077929464398602,-0.08923273728771516,-0.011989235461345516,-0.021124281157032184,0.006576037472192642,-0.016791842049622394,0.001590122076317777,-0.010588113763111596,0.032639073548205895,-0.18083013052262786,-0.0353389508459844,0.0340768296723024,0.060177777965738574,-0.1006576060466888,0.7243668942313287,0.646509617850483,0.016227308439483955,0.04927836470511899,-0.06814747557351129,-0.031767791936709755,-0.19424671372625613,-0.11214112149357225,-0.1261594449210822,0.1086393959685448,0.1251187317679714,0.034766591755346396,-0.049856567926685205,0.003886848747866456,0.01902769432583216,0.16399448301672687,-0.05020996992184355
